,Item_ID,Weight,FatContent,Visibility,Category,Max_Price,Store_ID,Store_Establishment_Year,Store_Size,Store_Location_Type,Store_Type,Predicted_Sales
5037,FDG47,12.35,Low_Fat,0.069281708,Starchy Foods,263.5252,OUT027,1985,Medium,Tier 3,Supermarket Type3,5624.267392043486
5038,NCW29,14.0,Low_Fat,0.028862957,Health and Hygiene,128.431,OUT046,1997,Small,Tier 1,Supermarket Type1,2078.9963238939017
5041,FDP48,7.52,Regular,0.044014888,Baking Goods,181.795,OUT035,2004,Small,Tier 2,Supermarket Type1,3055.251444036752
5042,FDG17,6.865,Regular,0.035833435,Frozen Foods,244.7486,OUT035,2004,Small,Tier 2,Supermarket Type1,4056.9355661022983
5044,FDY48,12.35,Low_Fat,0.023619935,Baking Goods,103.3332,OUT027,1985,Medium,Tier 3,Supermarket Type3,3112.2305501907067
5045,FDB02,9.695,Regular,0.029164278,Canned,175.237,OUT046,1997,Small,Tier 1,Supermarket Type1,2860.551718194778
5046,FDN10,12.35,Low_Fat,0.080756828,Snack Foods,118.0124,OUT019,1985,Small,Tier 1,Grocery Store,-23.31261424881268
5047,NCD55,14.0,Low_Fat,0.024326578,Household,41.9454,OUT035,2004,Small,Tier 2,Supermarket Type1,714.9068464086886
5048,FDX34,6.195,Low_Fat,0.07192562599999999,Snack Foods,121.9098,OUT013,1987,High,Tier 3,Supermarket Type1,1988.4661535859186
5050,DRF37,17.25,Low_Fat,0.084463753,Soft Drinks,262.291,OUT049,1999,Medium,Tier 1,Supermarket Type1,4227.042075390847
5051,DRL47,12.35,Low_Fat,0.06782310400000001,Hard Drinks,124.6362,OUT019,1985,Small,Tier 1,Grocery Store,36.77668090708357
5052,FDL27,6.17,Low_Fat,0.0,Meat,64.0826,OUT035,2004,Small,Tier 2,Supermarket Type1,1210.7408608371397
5053,NCP53,14.75,Low_Fat,0.032884127,Health and Hygiene,236.5906,OUT035,2004,Small,Tier 2,Supermarket Type1,3919.8820875505426
5054,FDT03,12.35,Low_Fat,0.017506543,Meat,184.0608,OUT019,1985,Small,Tier 1,Grocery Store,1104.1848614321952
5055,FDJ28,12.3,Low_Fat,0.021856851,Frozen Foods,191.8162,OUT035,2004,Small,Tier 2,Supermarket Type1,3169.8267706085353
5056,FDF40,20.25,Regular,0.022603838,Dairy,248.1092,OUT018,2009,Medium,Tier 3,Supermarket Type2,3587.86591042674
5057,FDA32,14.0,Low_Fat,0.030088502000000007,Fruits and Vegetables,216.6192,OUT035,2004,Small,Tier 2,Supermarket Type1,3628.7053030490533
5060,NCQ29,12.0,Low_Fat,0.104143397,Health and Hygiene,262.2278,OUT013,1987,High,Tier 3,Supermarket Type1,4234.152483160813
5062,FDL32,12.35,Regular,0.121873881,Fruits and Vegetables,113.1544,OUT027,1985,Medium,Tier 3,Supermarket Type3,3290.2504835861055
5063,DRB01,7.39,Low_Fat,0.0,Soft Drinks,191.753,OUT035,2004,Small,Tier 2,Supermarket Type1,3176.2954006739174
5064,FDJ40,13.6,Regular,0.049589259,Frozen Foods,109.7912,OUT046,1997,Small,Tier 1,Supermarket Type1,1730.8919129461701
5065,FDO24,11.1,Low_Fat,0.176933493,Baking Goods,159.1604,OUT018,2009,Medium,Tier 3,Supermarket Type2,2226.693046735205
5066,FDO11,8.0,Regular,0.030388183,Breads,247.8092,OUT018,2009,Medium,Tier 3,Supermarket Type2,3748.2957686911996
5067,FDA56,9.21,Low_Fat,0.008763128,Fruits and Vegetables,120.2414,OUT035,2004,Small,Tier 2,Supermarket Type1,2112.667257631563
5069,FDA10,20.35,Low_Fat,0.141697997,Snack Foods,122.5072,OUT013,1987,High,Tier 3,Supermarket Type1,1883.6797899743042
5072,FDV08,7.35,Low_Fat,0.028639386,Fruits and Vegetables,41.7454,OUT049,1999,Medium,Tier 1,Supermarket Type1,857.9542825017797
5073,FDN48,13.35,Low_Fat,0.064896679,Baking Goods,90.0804,OUT013,1987,High,Tier 3,Supermarket Type1,1438.461560616126
5075,DRF49,7.27,Low_Fat,0.071018789,Soft Drinks,114.4518,OUT013,1987,High,Tier 3,Supermarket Type1,1814.7698517122635
5076,FDS02,10.195,Regular,0.145839766,Dairy,194.9794,OUT035,2004,Small,Tier 2,Supermarket Type1,3130.214544403475
5077,FDS43,11.65,Low_Fat,0.040514888,Fruits and Vegetables,186.524,OUT046,1997,Small,Tier 1,Supermarket Type1,3050.7199509134207
5078,FDT16,9.895,Regular,0.048621862,Frozen Foods,259.1278,OUT013,1987,High,Tier 3,Supermarket Type1,4176.62891100217
5079,FDX19,12.35,Low_Fat,0.096265377,Fruits and Vegetables,233.7958,OUT027,1985,Medium,Tier 3,Supermarket Type3,5239.689709973125
5080,FDK15,10.8,Low_Fat,0.098413825,Meat,98.8042,OUT046,1997,Small,Tier 1,Supermarket Type1,1600.621834026796
5081,DRA12,11.6,Low_Fat,0.041009558,Soft Drinks,141.0154,OUT049,1999,Medium,Tier 1,Supermarket Type1,2323.4585727534513
5083,NCU42,9.0,Low_Fat,0.019490421,Household,169.3474,OUT013,1987,High,Tier 3,Supermarket Type1,2713.246373797272
5084,FDD26,8.71,Regular,0.072095416,Canned,184.7924,OUT013,1987,High,Tier 3,Supermarket Type1,3018.849261716392
5085,FDR11,10.5,Regular,0.143118865,Breads,160.8578,OUT018,2009,Medium,Tier 3,Supermarket Type2,2287.337384846466
5088,NCV41,12.35,Low_Fat,0.029832699,Health and Hygiene,109.7228,OUT019,1985,Small,Tier 1,Grocery Store,-105.55982592705914
5089,FDN20,19.35,Low_Fat,0.026288547,Fruits and Vegetables,167.0474,OUT018,2009,Medium,Tier 3,Supermarket Type2,2413.362989409049
5090,FDZ16,16.85,Regular,0.0,Frozen Foods,193.2478,OUT018,2009,Medium,Tier 3,Supermarket Type2,2794.265085564318
5091,FDZ28,20.0,Regular,0.051572555,Frozen Foods,126.9678,OUT049,1999,Medium,Tier 1,Supermarket Type1,2077.841683781855
5092,NCL55,12.15,Low_Fat,0.06460687799999999,Others,253.604,OUT013,1987,High,Tier 3,Supermarket Type1,4023.9723246411595
5093,NCJ17,7.68,Low_Fat,0.152556491,Health and Hygiene,85.1224,OUT046,1997,Small,Tier 1,Supermarket Type1,1371.9054060506078
5094,FDT37,14.15,Low_Fat,0.0,Canned,255.8014,OUT046,1997,Small,Tier 1,Supermarket Type1,4137.704161975202
5095,FDV51,16.35,Low_Fat,0.032589486,Meat,167.7842,OUT049,1999,Medium,Tier 1,Supermarket Type1,2814.2738089267596
5096,FDZ28,20.0,Regular,0.051482762,Frozen Foods,128.8678,OUT035,2004,Small,Tier 2,Supermarket Type1,2101.448284025808
5097,FDN27,20.85,Low_Fat,0.039529574,Meat,117.7808,OUT013,1987,High,Tier 3,Supermarket Type1,1882.0682445815828
5098,FDS14,12.35,Low_Fat,0.087480308,Dairy,158.3288,OUT019,1985,Small,Tier 1,Grocery Store,547.0543843583328
5100,FDD46,6.035,Low_Fat,0.14125601,Snack Foods,155.3998,OUT046,1997,Small,Tier 1,Supermarket Type1,2487.8041078681663
5101,FDJ03,12.35,Regular,0.072381223,Dairy,48.4692,OUT035,2004,Small,Tier 2,Supermarket Type1,783.1910841041654
5103,FDA33,12.35,Low_Fat,0.033735736,Snack Foods,148.5076,OUT027,1985,Medium,Tier 3,Supermarket Type3,3832.0113512958515
5104,NCW53,18.35,Low_Fat,0.030489311,Health and Hygiene,191.1162,OUT035,2004,Small,Tier 2,Supermarket Type1,3165.4054466654634
5106,FDP52,12.35,Regular,0.123772093,Frozen Foods,229.801,OUT019,1985,Small,Tier 1,Grocery Store,1752.0439237385663
5107,FDE39,7.89,Low_Fat,0.036190683,Dairy,120.4782,OUT049,1999,Medium,Tier 1,Supermarket Type1,1987.2437191209474
5108,FDB44,6.655,Low_Fat,0.016955625,Fruits and Vegetables,210.4586,OUT035,2004,Small,Tier 2,Supermarket Type1,3579.8222956453883
5109,FDG59,15.85,Low_Fat,0.0,Starchy Foods,37.5164,OUT013,1987,High,Tier 3,Supermarket Type1,547.6393042157106
5110,FDI05,8.35,Regular,0.12676414,Frozen Foods,74.2354,OUT013,1987,High,Tier 3,Supermarket Type1,1174.961291624968
5112,FDM39,12.35,Low_Fat,0.093620227,Dairy,180.3002,OUT019,1985,Small,Tier 1,Grocery Store,898.9170017448232
5113,FDB14,20.25,Regular,0.102638435,Canned,91.212,OUT013,1987,High,Tier 3,Supermarket Type1,1426.9914997942233
5114,NCS05,12.35,Low_Fat,0.036729896,Health and Hygiene,134.3942,OUT019,1985,Small,Tier 1,Grocery Store,289.54107329226827
5116,FDO31,12.35,Regular,0.050744935,Fruits and Vegetables,79.49600000000002,OUT019,1985,Small,Tier 1,Grocery Store,-570.3494732661966
5117,FDA31,7.1,Low_Fat,0.110011687,Fruits and Vegetables,173.608,OUT046,1997,Small,Tier 1,Supermarket Type1,2843.6833143190415
5118,FDX40,12.85,Low_Fat,0.099147047,Frozen Foods,38.4164,OUT049,1999,Medium,Tier 1,Supermarket Type1,670.358570932327
5120,FDH09,12.6,Low_Fat,0.05630601,Seafood,51.3982,OUT018,2009,Medium,Tier 3,Supermarket Type2,639.8918642657418
5121,FDA52,12.35,Regular,0.224850832,Frozen Foods,176.437,OUT019,1985,Small,Tier 1,Grocery Store,852.5541903826606
5122,FDF20,12.35,Low_Fat,0.058164228,Fruits and Vegetables,197.8768,OUT019,1985,Small,Tier 1,Grocery Store,1329.8611614536267
5123,FDE40,15.6,Regular,0.09914376,Dairy,61.3194,OUT046,1997,Small,Tier 1,Supermarket Type1,856.6966615272731
5124,NCU17,5.32,Low_Fat,0.092883309,Health and Hygiene,100.1674,OUT046,1997,Small,Tier 1,Supermarket Type1,1652.139486925369
5125,NCP14,8.275,Low_Fat,0.110268903,Household,106.3306,OUT035,2004,Small,Tier 2,Supermarket Type1,1755.0678999110314
5126,FDN25,12.35,Regular,0.06087929,Breakfast,56.1588,OUT027,1985,Medium,Tier 3,Supermarket Type3,2496.023112230406
5127,FDU39,18.85,Low_Fat,0.036093981,Meat,59.2562,OUT049,1999,Medium,Tier 1,Supermarket Type1,1047.7118605006717
5130,FDF28,15.7,Regular,0.037923591,Frozen Foods,126.2046,OUT049,1999,Medium,Tier 1,Supermarket Type1,2097.3742629504686
5131,FDR57,5.675,Regular,0.023533498,Snack Foods,158.7288,OUT049,1999,Medium,Tier 1,Supermarket Type1,2705.104517637913
5132,FDJ33,8.895,Regular,0.08824867900000001,Snack Foods,123.273,OUT013,1987,High,Tier 3,Supermarket Type1,1992.9920546345993
5133,DRH23,14.65,Low_Fat,0.17028604600000002,Hard Drinks,55.6614,OUT035,2004,Small,Tier 2,Supermarket Type1,866.849053301813
5134,FDQ52,17.0,Low_Fat,0.119384984,Frozen Foods,249.1434,OUT046,1997,Small,Tier 1,Supermarket Type1,3924.0819653040326
5135,DRK13,11.8,Low_Fat,0.115145802,Soft Drinks,197.4084,OUT035,2004,Small,Tier 2,Supermarket Type1,3195.6803666868955
5136,FDP09,19.75,Low_Fat,0.033889856,Snack Foods,211.8902,OUT046,1997,Small,Tier 1,Supermarket Type1,3355.433837196236
5137,FDR08,12.35,Low_Fat,0.0,Fruits and Vegetables,109.4886,OUT027,1985,Medium,Tier 3,Supermarket Type3,3272.773680724983
5139,FDT13,14.85,Low_Fat,0.018600515,Canned,189.8214,OUT049,1999,Medium,Tier 1,Supermarket Type1,3172.7138815256476
5140,FDJ27,12.35,Regular,0.121285843,Meat,100.8674,OUT027,1985,Medium,Tier 3,Supermarket Type3,3073.71909566301
5141,FDH21,10.395,Low_Fat,0.031225013,Seafood,156.9604,OUT046,1997,Small,Tier 1,Supermarket Type1,2646.4592835539625
5142,FDW14,12.35,Regular,0.038026496,Dairy,87.8198,OUT027,1985,Medium,Tier 3,Supermarket Type3,2780.395996861096
5143,FDL52,6.635,Regular,0.046161862000000005,Frozen Foods,39.4506,OUT049,1999,Medium,Tier 1,Supermarket Type1,751.4580628161075
5145,FDL40,17.7,Low_Fat,0.011631211,Frozen Foods,97.241,OUT049,1999,Medium,Tier 1,Supermarket Type1,1622.6872786718504
5146,FDE24,14.85,Low_Fat,0.093462623,Baking Goods,141.9812,OUT046,1997,Small,Tier 1,Supermarket Type1,2240.155690160602
5147,FDX35,5.035,Regular,0.080034782,Breads,227.9036,OUT049,1999,Medium,Tier 1,Supermarket Type1,3818.0633721590657
5150,FDQ45,9.5,Regular,0.010934025,Snack Foods,185.3608,OUT049,1999,Medium,Tier 1,Supermarket Type1,3115.738797376732
5151,FDK50,12.35,Low_Fat,0.028225853,Canned,161.0894,OUT027,1985,Medium,Tier 3,Supermarket Type3,4063.5999073653866
5154,FDN39,19.35,Regular,0.0,Meat,168.8816,OUT049,1999,Medium,Tier 1,Supermarket Type1,2831.590467019517
5156,FDR51,9.035,Regular,0.0,Meat,149.9708,OUT013,1987,High,Tier 3,Supermarket Type1,2494.8604664788645
5158,FDL28,10.0,Regular,0.0634319,Frozen Foods,230.1668,OUT018,2009,Medium,Tier 3,Supermarket Type2,3407.255317958391
5159,FDZ10,17.85,Low_Fat,0.044455084000000006,Snack Foods,125.602,OUT035,2004,Small,Tier 2,Supermarket Type1,2075.1251604731706
5160,FDK38,6.65,Low_Fat,0.053245569000000006,Canned,148.0734,OUT013,1987,High,Tier 3,Supermarket Type1,2441.317123335273
5161,DRL49,12.35,Low_Fat,0.056155764,Soft Drinks,143.0812,OUT027,1985,Medium,Tier 3,Supermarket Type3,3688.681444400274
5162,FDR15,9.3,Regular,0.033410165,Meat,153.3314,OUT013,1987,High,Tier 3,Supermarket Type1,2534.4763828079895
5163,FDQ24,15.7,Low_Fat,0.073652769,Baking Goods,251.7724,OUT035,2004,Small,Tier 2,Supermarket Type1,4115.952188735104
5164,FDD56,15.2,Regular,0.103691909,Fruits and Vegetables,176.7054,OUT013,1987,High,Tier 3,Supermarket Type1,2866.3528636461197
5165,NCR42,9.105,Low_Fat,0.0,Household,32.59,OUT046,1997,Small,Tier 1,Supermarket Type1,500.46975616843883
5167,FDH57,12.35,Low_Fat,0.062589297,Fruits and Vegetables,130.5284,OUT019,1985,Small,Tier 1,Grocery Store,242.30928568578202
5169,FDJ34,11.8,Regular,0.093638018,Snack Foods,125.2704,OUT035,2004,Small,Tier 2,Supermarket Type1,2093.6467718339472
5170,FDW37,19.2,Low_Fat,0.124026934,Canned,92.4488,OUT035,2004,Small,Tier 2,Supermarket Type1,1528.0778151709328
5171,FDQ23,6.55,Low_Fat,0.024625736,Breads,101.3332,OUT018,2009,Medium,Tier 3,Supermarket Type2,1392.3503391195027
5172,FDP34,12.85,Low_Fat,0.13711365,Snack Foods,158.263,OUT013,1987,High,Tier 3,Supermarket Type1,2508.252160886558
5173,FDE04,12.35,Regular,0.017935792,Frozen Foods,180.966,OUT027,1985,Medium,Tier 3,Supermarket Type3,4351.1104364725115
5175,FDA47,12.35,Regular,0.204280754,Baking Goods,162.221,OUT019,1985,Small,Tier 1,Grocery Store,651.8244907760482
5176,FDI35,14.0,Low_Fat,0.041459372,Starchy Foods,179.9634,OUT018,2009,Medium,Tier 3,Supermarket Type2,2543.5891966503523
5177,NCV05,10.1,Low_Fat,0.030183371,Health and Hygiene,156.1656,OUT013,1987,High,Tier 3,Supermarket Type1,2564.4972034118728
5180,FDP59,12.35,Regular,0.098864176,Breads,104.0648,OUT019,1985,Small,Tier 1,Grocery Store,-234.06849681975473
5181,FDS19,13.8,Regular,0.06446883,Fruits and Vegetables,76.5012,OUT018,2009,Medium,Tier 3,Supermarket Type2,978.5499907972016
5183,FDJ44,12.3,Regular,0.106760383,Fruits and Vegetables,173.2396,OUT018,2009,Medium,Tier 3,Supermarket Type2,2531.1330404450173
5186,DRE25,15.35,Low_Fat,0.07322220900000001,Soft Drinks,93.312,OUT013,1987,High,Tier 3,Supermarket Type1,1423.1866756143618
5187,NCX05,15.2,Low_Fat,0.097212998,Health and Hygiene,114.9492,OUT049,1999,Medium,Tier 1,Supermarket Type1,1938.0792065201913
5190,DRC49,12.35,Low_Fat,0.114571006,Soft Drinks,143.6128,OUT019,1985,Small,Tier 1,Grocery Store,329.1844176989762
5191,FDQ47,12.35,Regular,0.167371926,Breads,36.4874,OUT027,1985,Medium,Tier 3,Supermarket Type3,1995.3493855287952
5192,FDL20,17.1,Low_Fat,0.128307691,Fruits and Vegetables,111.3886,OUT013,1987,High,Tier 3,Supermarket Type1,1786.4698085991495
5193,FDM34,19.0,Low_Fat,0.0,Snack Foods,130.9626,OUT035,2004,Small,Tier 2,Supermarket Type1,2171.654462953452
5194,NCN55,14.6,Low_Fat,0.059440998,Others,239.4538,OUT013,1987,High,Tier 3,Supermarket Type1,3782.7013940901397
5195,FDD41,6.765,Regular,0.087243604,Frozen Foods,104.4306,OUT035,2004,Small,Tier 2,Supermarket Type1,1775.349855906752
5196,FDE52,10.395,Regular,0.029933264,Dairy,90.1514,OUT049,1999,Medium,Tier 1,Supermarket Type1,1490.7833917862781
5197,NCT18,12.35,Low_Fat,0.104010753,Household,179.1976,OUT019,1985,Small,Tier 1,Grocery Store,911.1477920777816
5198,FDJ32,10.695,Low_Fat,0.058027764,Fruits and Vegetables,59.6536,OUT018,2009,Medium,Tier 3,Supermarket Type2,723.0503153396885
5199,FDE16,8.895,Low_Fat,0.026343715,Frozen Foods,210.1954,OUT046,1997,Small,Tier 1,Supermarket Type1,3382.194489213507
5201,DRZ11,8.85,Regular,0.112664944,Soft Drinks,123.5388,OUT046,1997,Small,Tier 1,Supermarket Type1,1926.171687129735
5202,FDK41,14.3,Low_Fat,0.127740015,Frozen Foods,86.5224,OUT049,1999,Medium,Tier 1,Supermarket Type1,1425.9381078873648
5203,FDE56,17.25,Regular,0.159442933,Fruits and Vegetables,61.3194,OUT049,1999,Medium,Tier 1,Supermarket Type1,1067.3197089760451
5204,FDH34,8.63,Low_Fat,0.03106937,Snack Foods,186.0582,OUT013,1987,High,Tier 3,Supermarket Type1,3023.486239960873
5205,DRI49,14.15,Low_Fat,0.183354585,Soft Drinks,80.9276,OUT013,1987,High,Tier 3,Supermarket Type1,1188.3066546750297
5206,DRI59,9.5,Low_Fat,0.04083467,Hard Drinks,224.7088,OUT046,1997,Small,Tier 1,Supermarket Type1,3571.007861319139
5207,DRC36,13.0,Regular,0.045054813,Soft Drinks,173.8054,OUT049,1999,Medium,Tier 1,Supermarket Type1,2847.449777544968
5208,FDS15,12.35,Regular,0.136674035,Meat,105.8596,OUT019,1985,Small,Tier 1,Grocery Store,-197.20970087762362
5209,FDI07,12.35,Regular,0.03389839,Meat,196.0426,OUT018,2009,Medium,Tier 3,Supermarket Type2,2908.0087277633
5210,FDZ15,13.1,Low_Fat,0.020955763,Dairy,118.6782,OUT018,2009,Medium,Tier 3,Supermarket Type2,1540.3413061357023
5211,NCX41,12.35,Low_Fat,0.017633471,Health and Hygiene,211.3244,OUT027,1985,Medium,Tier 3,Supermarket Type3,4882.716856144303
5212,NCO29,12.35,Low_Fat,0.056476427,Health and Hygiene,166.2526,OUT019,1985,Small,Tier 1,Grocery Store,795.5433419023075
5213,FDF57,14.5,Regular,0.058778429000000014,Fruits and Vegetables,168.4448,OUT013,1987,High,Tier 3,Supermarket Type1,2754.8737519940532
5214,FDI33,16.5,Low_Fat,0.028413443,Snack Foods,90.9146,OUT035,2004,Small,Tier 2,Supermarket Type1,1530.4150955235664
5215,DRJ47,18.25,Low_Fat,0.044319101,Hard Drinks,172.00799999999995,OUT049,1999,Medium,Tier 1,Supermarket Type1,2776.2501263442364
5216,FDB34,15.25,Low_Fat,0.026609813,Snack Foods,86.3198,OUT046,1997,Small,Tier 1,Supermarket Type1,1361.5052673554883
5217,FDY22,12.35,Regular,0.158947217,Snack Foods,143.3128,OUT027,1985,Medium,Tier 3,Supermarket Type3,3705.3395485420097
5219,FDY46,18.6,Low_Fat,0.047880884000000005,Snack Foods,188.7898,OUT035,2004,Small,Tier 2,Supermarket Type1,3087.9268551837895
5220,FDG17,6.865,Regular,0.035810387,Frozen Foods,243.1486,OUT013,1987,High,Tier 3,Supermarket Type1,3942.6709815406157
5221,FDE52,10.395,Regular,0.0,Dairy,88.5514,OUT018,2009,Medium,Tier 3,Supermarket Type2,1084.9689228310963
5222,DRP47,12.35,Low_Fat,0.139922439,Hard Drinks,251.5382,OUT027,1985,Medium,Tier 3,Supermarket Type3,5400.3415620480355
5224,FDL09,19.6,Regular,0.128036069,Snack Foods,169.6816,OUT046,1997,Small,Tier 1,Supermarket Type1,2644.947332130111
5225,FDR57,5.675,Regular,0.023477413,Snack Foods,157.7288,OUT013,1987,High,Tier 3,Supermarket Type1,2593.4650330027716
5226,DRD37,9.8,Low_Fat,0.0,Soft Drinks,48.006,OUT035,2004,Small,Tier 2,Supermarket Type1,843.8194045363443
5227,FDQ36,12.35,Regular,0.16076514,Baking Goods,39.0848,OUT027,1985,Medium,Tier 3,Supermarket Type3,2028.8358029122583
5228,FDL33,7.235,Low_Fat,0.100117939,Snack Foods,196.7452,OUT049,1999,Medium,Tier 1,Supermarket Type1,3273.2218676384828
5230,FDL28,10.0,Regular,0.063272773,Frozen Foods,230.9668,OUT049,1999,Medium,Tier 1,Supermarket Type1,3811.817196065731
5231,NCN29,15.2,Low_Fat,0.0,Health and Hygiene,47.5034,OUT046,1997,Small,Tier 1,Supermarket Type1,777.9822857309027
5232,FDO13,7.865,Low_Fat,0.061048127,Breakfast,165.9526,OUT035,2004,Small,Tier 2,Supermarket Type1,2938.820580927302
5234,FDI36,12.5,Regular,0.062331643,Baking Goods,196.3426,OUT035,2004,Small,Tier 2,Supermarket Type1,3251.955024992034
5235,FDI58,7.64,Regular,0.070691105,Snack Foods,91.412,OUT035,2004,Small,Tier 2,Supermarket Type1,1582.3283667184833
5236,FDH22,6.405,Low_Fat,0.136856178,Snack Foods,128.9678,OUT018,2009,Medium,Tier 3,Supermarket Type2,1779.7720134781166
5237,FDQ27,5.19,Regular,0.044215795,Meat,104.999,OUT013,1987,High,Tier 3,Supermarket Type1,1776.4269010103426
5238,FDT33,7.81,Regular,0.033990657,Snack Foods,166.1158,OUT046,1997,Small,Tier 1,Supermarket Type1,2696.6630912208466
5240,FDF14,7.55,Low_Fat,0.027169816,Canned,154.834,OUT046,1997,Small,Tier 1,Supermarket Type1,2540.0798731378873
5243,FDS46,17.6,Regular,0.047248393,Snack Foods,120.0782,OUT035,2004,Small,Tier 2,Supermarket Type1,1992.068040006795
5244,FDI22,12.6,Low_Fat,0.096362017,Snack Foods,207.4612,OUT049,1999,Medium,Tier 1,Supermarket Type1,3414.3140039449527
5247,FDR13,12.35,Regular,0.05028647,Canned,115.8492,OUT019,1985,Small,Tier 1,Grocery Store,-14.255363972801206
5248,FDP46,15.35,Low_Fat,0.074919567,Snack Foods,89.383,OUT018,2009,Medium,Tier 3,Supermarket Type2,1110.2851436529354
5249,FDW56,12.35,Low_Fat,0.124137242,Fruits and Vegetables,191.8162,OUT019,1985,Small,Tier 1,Grocery Store,1206.6166208659042
5251,FDM28,15.7,Low_Fat,0.045387995999999986,Frozen Foods,178.866,OUT018,2009,Medium,Tier 3,Supermarket Type2,2546.389830645726
5252,FDV49,10.0,Low_Fat,0.025805706,Canned,264.6226,OUT013,1987,High,Tier 3,Supermarket Type1,4310.337835199931
5253,NCS53,14.5,Low_Fat,0.090143906,Health and Hygiene,156.8604,OUT018,2009,Medium,Tier 3,Supermarket Type2,2229.258295697904
5254,FDO03,10.395,Regular,0.03694032,Meat,228.8352,OUT049,1999,Medium,Tier 1,Supermarket Type1,3839.212976990232
5255,FDT15,12.15,Regular,0.042673451,Meat,183.595,OUT035,2004,Small,Tier 2,Supermarket Type1,3089.6995955978864
5256,FDD33,12.85,Low_Fat,0.108360852,Fruits and Vegetables,230.6642,OUT049,1999,Medium,Tier 1,Supermarket Type1,3839.0212832665966
5258,FDH60,19.7,Regular,0.080669843,Baking Goods,197.311,OUT013,1987,High,Tier 3,Supermarket Type1,3127.5295345327777
5259,DRH51,17.6,Low_Fat,0.097216576,Dairy,86.1856,OUT046,1997,Small,Tier 1,Supermarket Type1,1240.4632799429392
5260,NCL07,13.85,Low_Fat,0.0,Others,41.948,OUT049,1999,Medium,Tier 1,Supermarket Type1,721.5442216841129
5262,FDF21,12.35,Regular,0.102999154,Fruits and Vegetables,187.953,OUT019,1985,Small,Tier 1,Grocery Store,1158.0502879635924
5263,FDH26,12.35,Regular,0.06075476,Canned,140.1496,OUT019,1985,Small,Tier 1,Grocery Store,373.4820133053963
5264,FDJ03,12.35,Regular,0.072507467,Dairy,50.2692,OUT049,1999,Medium,Tier 1,Supermarket Type1,819.2244417179145
5266,DRL01,19.5,Regular,0.077486687,Soft Drinks,231.8958,OUT018,2009,Medium,Tier 3,Supermarket Type2,3339.7301275400932
5268,FDI60,7.22,Regular,0.038313974,Baking Goods,63.951,OUT035,2004,Small,Tier 2,Supermarket Type1,1159.3445438751023
5269,DRH39,20.7,Low_Fat,0.092672678,Dairy,77.267,OUT035,2004,Small,Tier 2,Supermarket Type1,1182.531816859463
5270,FDK36,7.09,Low_Fat,0.007226532,Baking Goods,49.3034,OUT049,1999,Medium,Tier 1,Supermarket Type1,937.5415692356273
